snapped_at,price,market_cap,total_volume
2024-02-09 00:00:00 UTC,20.1735988531544,3291232454.8070664,260500474.97461557
2024-02-10 00:00:00 UTC,19.729533728820332,3220819071.871721,161569941.15968186
2024-02-11 00:00:00 UTC,19.82684170013453,3241483668.615998,167887183.12949485
2024-02-12 00:00:00 UTC,19.404664348895686,3178753131.9816628,113987608.58448173
2024-02-13 00:00:00 UTC,19.66028717064376,3217807440.281961,150625495.313678
2024-02-14 00:00:00 UTC,19.066577637256618,3121860222.0398827,131920083.06734022
2024-02-15 00:00:00 UTC,19.201688630521137,3154986276.1290135,140937092.10352853
2024-02-16 00:00:00 UTC,18.253461816236577,3006171202.088877,202633609.41046605
2024-02-17 00:00:00 UTC,18.56593308557851,3042480910.2398205,126234954.54654463
2024-02-18 00:00:00 UTC,18.49920129359997,3056599266.3836436,155116253.28807098
2024-02-19 00:00:00 UTC,18.64940200271642,3087343242.6511183,112125567.08089493
2024-02-20 00:00:00 UTC,18.780204163450872,3108981031.645286,130534044.95990418
2024-02-21 00:00:00 UTC,17.985057421997,2978553191.375192,162567147.02603543
2024-02-22 00:00:00 UTC,17.366067709855027,2884259839.0042458,134517951.0487019
2024-02-23 00:00:00 UTC,16.9510524634847,2811249655.9295225,105026990.58373249
2024-02-24 00:00:00 UTC,16.408801865661783,2729637943.8138123,129500676.37969539
2024-02-25 00:00:00 UTC,17.030588852255992,2833216433.090187,72813709.2983473
2024-02-26 00:00:00 UTC,16.80510952266397,2801558220.770732,77942758.2208075
2024-02-27 00:00:00 UTC,17.29690463501345,2889449742.2840533,134415911.0941089
2024-02-28 00:00:00 UTC,17.018681879773062,2844860777.542414,136960591.10376647
2024-02-29 00:00:00 UTC,16.52913545779523,2755358997.228843,168994852.46574834
2024-03-01 00:00:00 UTC,16.528796162489765,2774712237.0719047,261234992.02882764
2024-03-02 00:00:00 UTC,17.02291138665616,2864805994.1324773,117924561.15145689
2024-03-03 00:00:00 UTC,16.754514778787787,2816728314.5243382,113021061.63125773
2024-03-04 00:00:00 UTC,16.4175587925062,2760332057.796504,137583419.58483195
2024-03-05 00:00:00 UTC,15.675235581979234,2639066774.191812,187663882.5664247
2024-03-06 00:00:00 UTC,15.658502867543678,2644301577.9044023,428228545.48236203
2024-03-07 00:00:00 UTC,16.189967441829197,2730097637.1579714,170291582.4032702
2024-03-08 00:00:00 UTC,16.76368176755545,2848184759.767417,170110957.6507569
2024-03-09 00:00:00 UTC,16.181983979972994,2736480162.1952415,179335991.74582675
