snapped_at,price,market_cap,total_volume
2022-05-23 00:00:00 UTC,69.75688073563242,935126146.9851037,18148170.738572806
2022-05-24 00:00:00 UTC,68.42268892977008,918855574.9471723,28102279.26115069
2022-05-25 00:00:00 UTC,68.51047416783618,918507093.6504296,24210830.233815763
2022-05-26 00:00:00 UTC,67.07438396557846,899732278.0124583,26659410.015512727
2022-05-27 00:00:00 UTC,64.04951718822414,860644324.025018,34928866.361047424
2022-05-28 00:00:00 UTC,62.274878885629725,834708238.3245621,35439182.12503925
2022-05-29 00:00:00 UTC,65.53819410059052,882351192.4971852,25102584.975760125
2022-05-30 00:00:00 UTC,66.11911065200573,886106439.4815377,24314454.45138304
2022-05-31 00:00:00 UTC,73.46429489499911,986077145.8853378,35559094.02334481
2022-06-01 00:00:00 UTC,71.82741037573832,962753044.4093719,41048012.40677717
2022-06-02 00:00:00 UTC,67.1270364590899,903194111.2594731,40204685.66041674
2022-06-03 00:00:00 UTC,68.60058608287315,922652351.389638,35108699.741573095
2022-06-04 00:00:00 UTC,65.42107605180549,884531775.737984,28280412.491678953
2022-06-05 00:00:00 UTC,65.5393803004926,875821271.5276259,25564829.060696833
2022-06-06 00:00:00 UTC,64.80694636806432,872041124.390713,27274406.91781448
2022-06-07 00:00:00 UTC,67.5641598454677,906802913.6420453,35524853.77367564
2022-06-08 00:00:00 UTC,64.72437260557393,872772746.3653651,27856559.29960651
2022-06-09 00:00:00 UTC,64.34988697883598,863186389.6881243,24085628.27867001
2022-06-10 00:00:00 UTC,63.221016664596554,848949795.983265,19313575.531493973
2022-06-11 00:00:00 UTC,61.13914665468457,818734058.8453652,21992775.917780038
2022-06-12 00:00:00 UTC,54.90608612661714,735405977.3052295,29338185.10140709
2022-06-13 00:00:00 UTC,50.416253880644845,675632456.857338,33687439.88361782
2022-06-14 00:00:00 UTC,48.873079334036326,641349772.2299374,61985330.07003885
2022-06-15 00:00:00 UTC,48.08663871145642,643278564.7069038,37648379.857444204
2022-06-16 00:00:00 UTC,50.73224896092602,681478254.8980563,47293196.27524103
2022-06-17 00:00:00 UTC,44.29885557021513,594790531.1229262,29721102.64865407
2022-06-18 00:00:00 UTC,46.53765072319593,625431326.1966712,29115397.064127218
2022-06-19 00:00:00 UTC,48.669177113424155,652073595.634946,59616333.56479942
2022-06-20 00:00:00 UTC,53.884380637323275,721615818.6802387,47180389.58307947
2022-06-21 00:00:00 UTC,55.42355479572211,741953458.423526,54465898.400063
2022-06-22 00:00:00 UTC,55.99856815149012,752142633.91845,38577323.90673914
2022-06-23 00:00:00 UTC,52.582877686805745,706435325.0095583,28318009.486491732
2022-06-24 00:00:00 UTC,55.716768409380705,746542198.82279,22473160.109926496
2022-06-25 00:00:00 UTC,58.71147625310562,788467179.565263,23757683.95194151
2022-06-26 00:00:00 UTC,63.38978903021759,850203008.8154635,33726994.52798798
2022-06-27 00:00:00 UTC,62.05244549636987,833779287.8642004,25066530.56047815
2022-06-28 00:00:00 UTC,58.9239385042253,790403442.237508,26613179.142294787
2022-06-29 00:00:00 UTC,57.574909160061594,769244784.2171217,21232356.853563547
2022-06-30 00:00:00 UTC,52.111097304678765,703404571.6360009,25676779.15053064
2022-07-01 00:00:00 UTC,52.17548010631817,690598900.8080709,26572740.978980117
2022-07-02 00:00:00 UTC,52.56293741440261,714625236.8615515,30089718.22165505
2022-07-03 00:00:00 UTC,55.86185204627752,749129987.0780146,20099361.73260481
2022-07-04 00:00:00 UTC,55.81269424043103,749566677.0288655,18816391.992752988
2022-07-05 00:00:00 UTC,60.5898207313865,811831971.91198,30815014.05468785
2022-07-06 00:00:00 UTC,59.79397582983692,802690279.9756991,27284742.368698843
2022-07-07 00:00:00 UTC,61.74561617453424,828160212.3358549,25621917.29092616
2022-07-08 00:00:00 UTC,64.35249118719635,862871731.8371614,25287649.867425505
2022-07-09 00:00:00 UTC,73.2666903255273,997348537.447123,50944841.80751701
2022-07-10 00:00:00 UTC,85.54285439588438,1154500345.6778417,97938893.36045928
2022-07-11 00:00:00 UTC,81.91829754183654,1086376124.9933689,87342671.68071549
2022-07-12 00:00:00 UTC,79.48210780589065,1065198780.3614289,54470981.19831547
2022-07-13 00:00:00 UTC,80.83382660848295,1093494549.0127807,76988176.38596046
2022-07-14 00:00:00 UTC,84.82014741768275,1139635451.3725967,74116819.44337368
2022-07-15 00:00:00 UTC,97.06296691644872,1303166667.40348,91652350.72417836
2022-07-16 00:00:00 UTC,104.16853444665018,1395759107.517381,137005565.0627733
2022-07-17 00:00:00 UTC,102.43118201354014,1372195099.3029094,88397559.22321272
2022-07-18 00:00:00 UTC,98.4072985257652,1324676191.8368106,52573387.84425168
2022-07-19 00:00:00 UTC,104.36620737987057,1397384579.071876,68216359.70637456
2022-07-20 00:00:00 UTC,106.72948828918514,1429440255.5510216,90521435.7490257
2022-07-21 00:00:00 UTC,96.2938113509162,1291680704.8417013,89750432.80951679
2022-07-22 00:00:00 UTC,102.71077754763365,1380294086.3627234,75791966.06007287
2022-07-23 00:00:00 UTC,100.98867826517645,1350321012.314467,58022297.96726471
2022-07-24 00:00:00 UTC,100.8557387377524,1353052026.7465405,54384506.24151496
2022-07-25 00:00:00 UTC,97.84450751998905,1318820473.5658963,45087412.017470114
2022-07-26 00:00:00 UTC,88.30207315518578,1204524186.6327856,58714872.71096137
2022-07-27 00:00:00 UTC,93.11832117350917,1242554441.9101112,94662958.30826195
2022-07-28 00:00:00 UTC,96.8329594216097,1296977943.5723662,87553322.04022774
2022-07-29 00:00:00 UTC,104.34112748202186,1394788571.9411187,82338901.3837506
2022-07-30 00:00:00 UTC,107.00787801892551,1451177573.6002142,78452920.7671834
2022-07-31 00:00:00 UTC,105.97332107798584,1414415276.9320853,54838008.16006472
2022-08-01 00:00:00 UTC,102.93668237023788,1382661543.6839597,48753475.78216373
2022-08-02 00:00:00 UTC,103.98230905997454,1386215290.473114,53667086.99495721
2022-08-03 00:00:00 UTC,103.3561076497716,1390101928.7223206,53542871.48678988
2022-08-04 00:00:00 UTC,105.5640066815212,1416161713.9717205,48870879.29278846
2022-08-05 00:00:00 UTC,104.13063167318786,1396817675.1581142,37443851.900939375
2022-08-06 00:00:00 UTC,107.15650770234664,1436188882.6162736,27155275.414315008
2022-08-07 00:00:00 UTC,121.10515522480297,1621358496.8133616,71624736.67300099
2022-08-08 00:00:00 UTC,126.07221581081694,1690010246.4508464,70792372.89330287
2022-08-09 00:00:00 UTC,128.53439575258338,1719379698.5386698,57919879.40355934
2022-08-10 00:00:00 UTC,125.89733232110366,1689700843.5554364,42400545.4374893
2022-08-11 00:00:00 UTC,126.75388934710544,1700147647.9564776,41132064.6260785
2022-08-12 00:00:00 UTC,124.20336934684552,1661414335.4476485,32039966.560985405
2022-08-13 00:00:00 UTC,128.37336063650386,1700963714.6074998,21128389.87467881
2022-08-14 00:00:00 UTC,126.42958207466737,1697421073.9661727,20154555.00619715
2022-08-15 00:00:00 UTC,118.27082179528428,1580513406.2231233,39400588.150224514
2022-08-16 00:00:00 UTC,113.73813306593136,1527491519.7339454,32579240.566922262
2022-08-17 00:00:00 UTC,116.22223459386849,1553676660.3815114,31011605.896822274
2022-08-18 00:00:00 UTC,109.71766736214231,1473438600.749067,44609373.37820256
2022-08-19 00:00:00 UTC,110.08504362203304,1475866417.6502266,24233548.133510485
2022-08-20 00:00:00 UTC,99.08690952647817,1329327172.1397204,38281918.25113362
2022-08-21 00:00:00 UTC,105.13544965554375,1408677718.993102,26926452.797966037
2022-08-22 00:00:00 UTC,111.0596474155458,1494731942.6801746,44184750.64402123
2022-08-23 00:00:00 UTC,107.28236966694755,1434636750.7030027,27689221.042360757
2022-08-24 00:00:00 UTC,110.04655000568029,1478796011.672422,30773533.51513194
2022-08-25 00:00:00 UTC,108.25585359872093,1453457568.6892538,24390341.852118365
2022-08-26 00:00:00 UTC,106.94260884977386,1434840222.5807927,22053208.88728043
2022-08-27 00:00:00 UTC,98.31001690652322,1321293537.9958193,30378619.900757693
2022-08-28 00:00:00 UTC,94.33510430040262,1266051400.6542568,27409814.709941342
2022-08-29 00:00:00 UTC,93.47452182333491,1261903282.11852,25426822.510902464
2022-08-30 00:00:00 UTC,100.89232646624174,1355880803.2087197,28757382.72208349
2022-08-31 00:00:00 UTC,95.72975824728336,1286818615.6176436,28422491.7064063
2022-09-01 00:00:00 UTC,96.2971102277339,1291995090.9817526,25089846.29554986
2022-09-02 00:00:00 UTC,95.28868315052046,1276955595.9824166,19512774.881651435
2022-09-03 00:00:00 UTC,92.74517000386238,1244050954.5456166,33332345.289456327
2022-09-04 00:00:00 UTC,93.75693942788739,1257869636.8391128,16564631.495952029
2022-09-05 00:00:00 UTC,95.25973245690942,1278134425.0599616,12613356.825061807
2022-09-06 00:00:00 UTC,93.20861949015939,1249602797.0533671,12543167.320249239
2022-09-07 00:00:00 UTC,90.63796597279492,1225030509.273637,24279290.265448425
2022-09-08 00:00:00 UTC,95.24090934644668,1280955986.441547,30057456.4233405
2022-09-09 00:00:00 UTC,101.68635869418944,1362327910.9504433,29509291.05049356
2022-09-10 00:00:00 UTC,103.397020399694,1386394934.771212,31198120.43364453
2022-09-11 00:00:00 UTC,105.52561020567224,1415840979.4321415,22956955.05151832
2022-09-12 00:00:00 UTC,108.36284514216058,1453276296.0103576,23114747.242379084
2022-09-13 00:00:00 UTC,106.31536205100323,1421879682.2335167,33748008.282848954
2022-09-14 00:00:00 UTC,97.90521232542203,1313695934.517038,40890630.822601445
2022-09-15 00:00:00 UTC,99.2784639878921,1328522341.4438665,23005734.16653823
2022-09-16 00:00:00 UTC,103.63409444730146,1392624832.9370441,44616500.78159075
2022-09-17 00:00:00 UTC,107.16355986191907,1438125167.9281075,37399424.84197135
2022-09-18 00:00:00 UTC,109.71543796673252,1472887080.34909,22799764.63581395
2022-09-19 00:00:00 UTC,103.85217405545912,1394169887.8824108,29199872.942661505
2022-09-20 00:00:00 UTC,108.02959368989536,1449069124.0464127,33773012.71942427
2022-09-21 00:00:00 UTC,101.59084435392197,1364595380.216051,26007386.73018734
2022-09-22 00:00:00 UTC,101.0083875156042,1354717687.8846576,33347905.544948183
2022-09-23 00:00:00 UTC,104.37188991474565,1398036701.4422765,27096575.20263232
2022-09-24 00:00:00 UTC,110.36357338059187,1486380726.1515222,38567704.021160424
2022-09-25 00:00:00 UTC,114.86174347030868,1546070218.99014,80622151.18280147
2022-09-26 00:00:00 UTC,116.37256222737119,1558588042.6752224,30741244.934093125
2022-09-27 00:00:00 UTC,120.22833007034058,1605997972.756406,55034215.19164243
2022-09-28 00:00:00 UTC,133.9587459545778,1795649107.870498,131817275.7226808
2022-09-29 00:00:00 UTC,136.2707091818735,1826456986.7271705,158497364.3571988
2022-09-30 00:00:00 UTC,133.6682846529171,1792000807.7046132,72583191.09044659
2022-10-01 00:00:00 UTC,142.34846054436778,1905597929.8226316,98054564.19347098
2022-10-02 00:00:00 UTC,137.16101021362513,1836287257.269559,52232990.63742434
2022-10-03 00:00:00 UTC,129.54401573040462,1744334142.5644567,40345281.26412118
2022-10-04 00:00:00 UTC,139.49908898542006,1876247664.3187122,59984881.596978575
2022-10-05 00:00:00 UTC,141.84072949736682,1903444230.5628085,53671725.27091977
2022-10-06 00:00:00 UTC,138.31025581639616,1854097282.4022338,50855746.29073849
2022-10-07 00:00:00 UTC,137.7907894529141,1848456113.6092553,31498226.10418666
2022-10-08 00:00:00 UTC,137.86343453393414,1848781879.4313908,25934788.039098516
2022-10-09 00:00:00 UTC,148.94655686623932,1998180165.2429621,65436752.50051729
2022-10-10 00:00:00 UTC,155.6485770180566,2090159569.3741255,105296213.68411027
2022-10-11 00:00:00 UTC,152.28445007867072,2047584275.6649625,80062746.92907703
2022-10-12 00:00:00 UTC,153.77831193349687,2060225882.0584269,61443603.23510738
2022-10-13 00:00:00 UTC,153.5947323410534,2062328145.6224833,32935731.880084064
2022-10-14 00:00:00 UTC,160.54049330529728,2152046441.374613,94417191.80894354
2022-10-15 00:00:00 UTC,165.7619999440901,2221138556.7786293,110867974.12468398
2022-10-16 00:00:00 UTC,183.72266292737032,2477211340.2214155,145037066.2317137
2022-10-17 00:00:00 UTC,192.2494074597564,2572546302.0606046,94851464.49782506
2022-10-18 00:00:00 UTC,207.34157106799503,2988454564.760375,363376272.36953205
2022-10-19 00:00:00 UTC,185.75904068084478,2693085816.639283,135229205.58878052
2022-10-20 00:00:00 UTC,173.047484397023,2515268056.9340234,163070825.06756586
2022-10-21 00:00:00 UTC,169.89725856212732,2467945129.436655,184054573.8803545
2022-10-22 00:00:00 UTC,189.8936522068365,2755495275.6984687,234777898.88054672
2022-10-23 00:00:00 UTC,179.14657022928068,2601589880.4689975,112353557.95351067
2022-10-24 00:00:00 UTC,175.5742292807436,2548134435.114978,90718463.60639396
2022-10-25 00:00:00 UTC,176.31292520930782,2561826662.9073753,93289292.99043141
2022-10-26 00:00:00 UTC,175.69802733455163,2559615803.1956563,101193873.03313807
2022-10-27 00:00:00 UTC,173.4291532343543,2522379530.0520153,84828106.27316108
2022-10-28 00:00:00 UTC,164.8038041977111,2399080726.5914373,97700009.7180842
2022-10-29 00:00:00 UTC,166.7300726745154,2422955383.383291,82057002.97084919
2022-10-30 00:00:00 UTC,163.91872352472006,2385809854.603752,73362203.93366532
2022-10-31 00:00:00 UTC,167.7817235786619,2434741173.3096104,100878573.65487115
2022-11-01 00:00:00 UTC,167.05220362908528,2427930559.357996,83178546.13660073
2022-11-02 00:00:00 UTC,162.74932357448708,2366759293.8970985,42186827.51748887
2022-11-03 00:00:00 UTC,158.37411422431413,2304644486.2472897,71510532.21507785
2022-11-04 00:00:00 UTC,156.6493178496253,2272909469.5936894,47588794.60584268
2022-11-05 00:00:00 UTC,164.47671358894624,2392050647.598089,74349624.339126
2022-11-06 00:00:00 UTC,162.01086064390196,2357096800.8097754,51601918.69476365
2022-11-07 00:00:00 UTC,156.7819936455572,2283345852.303448,37063606.89749608
2022-11-08 00:00:00 UTC,153.3854467544851,2227541824.8712707,56883630.82608872
2022-11-09 00:00:00 UTC,149.6419295503338,2185483212.729656,173197157.61454234
2022-11-10 00:00:00 UTC,108.06261103541691,1574821323.7459311,176995332.17279083
2022-11-11 00:00:00 UTC,126.0114557900357,1826319626.633755,199296013.9086352
2022-11-12 00:00:00 UTC,114.13928860938347,1655650140.0594423,85746703.0615662
2022-11-13 00:00:00 UTC,109.46299332671578,1587389249.696784,47420414.30037837
2022-11-14 00:00:00 UTC,102.10539757306546,1479378463.8779452,52661475.56451599
2022-11-15 00:00:00 UTC,109.89506404479721,1595509759.4083734,93892400.16551799
2022-11-16 00:00:00 UTC,119.75546508580348,1739240270.4369228,116648134.67131352
2022-11-17 00:00:00 UTC,115.27879460070824,1676509835.9879768,55693650.75243179
2022-11-18 00:00:00 UTC,119.17967740958605,1732810621.1481855,52160817.030935414
2022-11-19 00:00:00 UTC,118.68585984490362,1725444386.773614,34976277.03763301
2022-11-20 00:00:00 UTC,115.62208894724235,1683087333.9342837,26707198.93879442
2022-11-21 00:00:00 UTC,106.01489259345263,1542308803.6037443,33617779.4220625
2022-11-22 00:00:00 UTC,105.30594218794985,1524501117.4036727,59784316.112224676
2022-11-23 00:00:00 UTC,108.2907816698989,1581099417.0084076,52567254.79086021
2022-11-24 00:00:00 UTC,113.38628865025754,1645866473.3832614,48239253.46422319
2022-11-25 00:00:00 UTC,114.04702229585361,1658605380.4405303,38439631.858166635
2022-11-26 00:00:00 UTC,118.8974597916481,1731755399.4185734,39868717.54113959
2022-11-27 00:00:00 UTC,121.13150535654208,1761952393.2094398,39040701.34298239
2022-11-28 00:00:00 UTC,118.00342217268495,1721056453.737677,25932667.015044827
2022-11-29 00:00:00 UTC,112.45830927448566,1637528530.8474088,46874051.17686399
2022-11-30 00:00:00 UTC,113.77058946123807,1657709209.2910955,29036642.257950526
2022-12-01 00:00:00 UTC,124.21438810128855,1801692323.805863,44712428.640027545
2022-12-02 00:00:00 UTC,121.33397756320385,1763581920.930657,31778070.083506986
2022-12-03 00:00:00 UTC,130.18229138243925,1892605214.9923418,52606412.2513597
2022-12-04 00:00:00 UTC,126.61651360359826,1853487801.2684155,35723848.52931748
2022-12-05 00:00:00 UTC,128.87476182972694,1874239812.0273674,28198868.089569587
2022-12-06 00:00:00 UTC,125.56215900968664,1827499262.2545128,49071821.37819523
2022-12-07 00:00:00 UTC,122.09246711813424,1770854944.0067503,35080425.08813026
2022-12-08 00:00:00 UTC,117.57982807645415,1711492895.4543943,28766351.256019816
2022-12-09 00:00:00 UTC,121.52853859779678,1767881278.4219444,31246332.973444063
2022-12-10 00:00:00 UTC,122.317816445268,1780367206.3912616,26284221.253429517
